ID,Food Name,Category,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugars_g_100g,sodium_mg_100g
2833,Toasted Turkey,Meat,277,21.6,1.2,11.1,0.1,0.2,71,1.08,0.06,1.11
2834,Grilled Carrot,Vegetable,48,0.8,6.5,0.1,5.0,3.1,26,0.04,0.33,0.01
2835,Glazed Muffin,Bakery,404,9.8,60.4,17.7,6.3,5.5,369,0.49,3.02,1.77
2836,Creamy Apple Juice,Beverage,66,0.7,12.4,0.9,0.9,11.7,49,0.03,0.62,0.09
2837,Organic Lentils,Legume,129,7.0,18.5,1.6,6.5,1.3,1,0.35,0.93,0.16
2838,Zesty Quinoa,Grain,281,9.1,50.9,5.5,6.9,4.2,7,0.45,2.54,0.55
2839,Smoked Bagel,Bakery,239,6.9,65.5,14.4,6.0,23.4,530,0.35,3.27,1.44
2840,Toasted Rice,Grain,295,10.8,75.6,1.9,6.9,3.8,7,0.54,3.78,0.19
2841,Crispy Crackers,Snack,495,6.6,43.3,34.4,2.1,25.2,281,0.33,2.17,3.44
2842,Spiced Wheat Pasta,Grain,286,12.9,55.4,3.0,9.1,4.0,8,0.65,2.77,0.3
2843,Fresh Soybeans,Legume,166,8.5,26.4,1.0,7.8,2.2,5,0.42,1.32,0.1
2844,Fresh Navy Beans,Legume,155,8.2,28.6,2.8,11.3,2.6,12,0.41,1.43,0.28
2845,Smoked Pumpkin Seeds,Nut/Seed,596,15.8,21.6,41.5,5.2,6.3,2,0.79,1.08,4.15
2846,Golden Mustard,Condiment,148,1.7,11.3,24.6,1.3,18.6,1553,0.08,0.57,2.46
2847,Hearty Cashews,Nut/Seed,605,14.7,5.1,58.5,6.7,4.0,10,0.73,0.26,5.85
2848,Roasted Mustard,Condiment,226,4.7,27.9,12.9,1.2,18.8,1104,0.24,1.4,1.29
2849,Smoked Salmon,Fish,168,27.6,1.0,3.5,0.1,0.3,100,1.38,0.05,0.35
2850,Crispy Kale,Vegetable,21,2.7,9.2,0.5,2.5,2.8,24,0.14,0.46,0.05
2851,Golden Cheese,Dairy,406,22.3,8.0,3.9,0.2,24.6,345,1.11,0.4,0.39
2852,Glazed Kidney Beans,Legume,154,10.9,25.1,0.5,8.8,2.0,14,0.55,1.26,0.05
2853,Organic Pineapple,Fruit,87,0.3,8.0,0.4,2.4,7.2,1,0.01,0.4,0.04
2854,Smoked Ham,Meat,317,28.7,1.0,18.6,0.1,0.1,84,1.44,0.05,1.86
2855,Roasted Pear,Fruit,43,0.4,15.7,0.3,2.1,15.2,4,0.02,0.78,0.03
2856,Spiced Pineapple,Fruit,38,1.0,11.7,0.3,5.1,10.7,3,0.05,0.58,0.03
2857,Tender Chickpeas,Legume,144,11.5,20.3,2.2,6.0,3.0,1,0.57,1.02,0.22
2858,Toasted Mango,Fruit,78,0.4,22.0,0.2,2.3,15.1,2,0.02,1.1,0.02
2859,Whole Coffee,Beverage,70,1.2,17.4,0.4,0.0,1.1,9,0.06,0.87,0.04
2860,Grilled Sunflower Seeds,Nut/Seed,532,26.0,7.8,41.1,12.9,5.5,6,1.3,0.39,4.11
2861,Zesty Sausage,Meat,306,22.5,0.6,4.7,0.1,0.2,73,1.12,0.03,0.47
2862,Grilled Skyr,Dairy,176,11.1,31.1,27.2,0.1,10.1,407,0.55,1.56,2.72
2863,Roasted Millet,Grain,319,10.1,65.6,3.4,11.4,4.2,1,0.51,3.28,0.34
2864,Organic Trail Mix,Snack,447,5.0,44.9,25.8,4.9,22.3,547,0.25,2.25,2.58
2865,Whole Black Beans,Legume,124,11.8,15.8,0.9,12.0,1.8,7,0.59,0.79,0.09
2866,Whole Walnuts,Nut/Seed,646,12.4,11.3,45.0,12.2,5.6,1,0.62,0.57,4.5
2867,Grilled Soybeans,Legume,124,8.1,25.7,2.1,5.0,1.1,8,0.4,1.28,0.21
2868,Zesty Pistachios,Nut/Seed,623,18.0,14.4,45.4,13.7,3.5,5,0.9,0.72,4.54
2869,Spiced Yogurt,Dairy,179,3.5,18.2,1.4,0.1,29.2,275,0.17,0.91,0.14
2870,Tender Cauliflower,Vegetable,60,2.8,10.1,0.1,4.7,5.3,23,0.14,0.51,0.01
2871,Crispy Trail Mix,Snack,458,4.6,55.2,16.1,1.5,16.9,372,0.23,2.76,1.61
2872,Golden Baguette,Bakery,327,11.1,35.7,4.5,5.9,11.8,497,0.55,1.79,0.45
2873,Zesty Milk,Dairy,108,24.3,24.0,4.7,0.1,26.6,292,1.22,1.2,0.47
2874,Organic Beef,Meat,149,17.4,1.2,22.4,0.2,0.2,59,0.87,0.06,2.24
2875,Toasted Soy Sauce,Condiment,360,4.1,7.5,1.2,0.2,23.7,376,0.2,0.38,0.12
2876,Whole Chocolate Bar,Snack,383,7.4,68.8,22.5,3.6,28.9,900,0.37,3.44,2.25
2877,Golden Pretzels,Snack,515,4.7,45.1,16.0,2.0,13.9,598,0.24,2.25,1.6
2878,Smoked Beet,Vegetable,28,1.1,6.8,0.2,3.2,2.2,14,0.06,0.34,0.02
2879,Whole Cod,Fish,179,29.2,0.3,11.8,0.1,0.5,86,1.46,0.01,1.18
2880,Golden Broccoli,Vegetable,29,2.0,6.3,0.5,3.1,2.2,15,0.1,0.32,0.05
2881,Smoked Cashews,Nut/Seed,600,16.9,22.8,50.1,8.2,7.9,9,0.84,1.14,5.01
2882,Whole Navy Beans,Legume,112,11.1,26.1,2.3,7.6,0.8,1,0.55,1.31,0.23
2883,Glazed Beet,Vegetable,29,2.2,4.7,0.3,5.0,3.9,12,0.11,0.24,0.03
2884,Fresh Mango,Fruit,81,0.8,20.7,0.4,4.8,5.8,1,0.04,1.03,0.04
2885,Zesty Kidney Beans,Legume,130,8.3,16.9,1.8,9.2,2.0,8,0.42,0.84,0.18
2886,Toasted Croissant,Bakery,404,11.4,53.8,14.2,5.4,15.7,196,0.57,2.69,1.42
2887,Roasted Mango,Fruit,76,0.6,21.1,0.6,5.5,16.6,3,0.03,1.06,0.06
2888,Creamy Peanuts,Nut/Seed,594,20.9,9.9,56.8,5.5,7.1,7,1.04,0.49,5.68
2889,Golden Black Beans,Legume,161,11.4,24.5,2.0,10.7,1.4,6,0.57,1.23,0.2
2890,Spiced Hot Sauce,Condiment,153,1.9,26.7,25.4,1.9,21.6,895,0.1,1.33,2.54
2891,Golden Pepper,Vegetable,29,1.9,5.8,0.3,2.0,5.8,21,0.1,0.29,0.03
2892,Golden Yogurt,Dairy,72,5.6,26.6,17.3,0.0,19.0,398,0.28,1.33,1.73
2893,Fresh Tomato,Vegetable,45,2.5,11.1,0.4,4.7,4.1,38,0.12,0.55,0.04
2894,Grilled Kale,Vegetable,53,2.4,6.8,0.4,4.0,5.3,37,0.12,0.34,0.04
2895,Golden Potato Chips,Snack,388,5.1,63.9,26.5,2.4,34.2,466,0.26,3.19,2.65
2896,Grilled Millet,Grain,286,8.4,49.4,2.1,4.4,3.6,7,0.42,2.47,0.21
2897,Tender Sardines,Fish,118,26.6,0.6,1.6,0.2,0.0,67,1.33,0.03,0.16
2898,Glazed Soy Sauce,Condiment,146,3.0,15.6,44.6,1.9,16.0,1100,0.15,0.78,4.46
2899,Spiced Broccoli,Vegetable,54,0.7,3.5,0.5,3.1,5.6,22,0.03,0.17,0.05
2900,Spiced Pineapple,Fruit,31,0.4,11.6,0.7,3.8,15.5,2,0.02,0.58,0.07
2901,Glazed Salad Dressing,Condiment,134,4.8,20.2,14.7,0.6,17.2,1961,0.24,1.01,1.47
2902,Spiced Trail Mix,Snack,453,5.8,65.0,16.5,2.9,28.1,224,0.29,3.25,1.65
2903,Golden Potato Chips,Snack,422,7.0,65.4,29.1,5.1,17.4,786,0.35,3.27,2.91
2904,Creamy Orange Juice,Beverage,29,0.2,2.3,0.5,0.2,12.1,54,0.01,0.11,0.05
2905,Hearty Ketchup,Condiment,304,3.3,0.3,18.6,2.5,3.5,1992,0.16,0.01,1.86
2906,Creamy Shrimp,Fish,204,25.5,0.6,2.6,0.1,0.0,91,1.27,0.03,0.26
2907,Crispy Sardines,Fish,107,19.4,0.8,7.4,0.2,0.2,66,0.97,0.04,0.74
2908,Golden Baguette,Bakery,368,7.1,50.4,14.0,3.9,16.5,733,0.35,2.52,1.4
2909,Organic Crackers,Snack,548,9.0,65.3,18.2,3.6,28.4,810,0.45,3.26,1.82
2910,Creamy Chickpeas,Legume,118,8.8,24.0,1.9,6.4,1.0,2,0.44,1.2,0.19
2911,Whole Muffin,Bakery,320,5.7,58.3,7.3,6.9,21.5,785,0.29,2.92,0.73
2912,Hearty Donut,Bakery,290,8.1,65.2,13.2,4.1,9.6,524,0.4,3.26,1.32
2913,Whole Cod,Fish,93,28.4,0.6,5.6,0.1,0.5,78,1.42,0.03,0.56
2914,Golden Mayonnaise,Condiment,231,4.1,17.2,38.6,1.9,12.6,1693,0.2,0.86,3.86
2915,Creamy Walnuts,Nut/Seed,549,20.9,11.3,56.2,9.8,4.9,8,1.04,0.57,5.62
2916,Smoked Couscous,Grain,324,8.9,56.3,6.4,7.6,4.4,0,0.45,2.81,0.64
2917,Organic Skyr,Dairy,339,12.9,32.1,9.2,0.1,16.3,794,0.65,1.6,0.92
2918,Zesty Soy Sauce,Condiment,128,3.5,8.6,41.5,2.6,20.8,1037,0.17,0.43,4.15
2919,Toasted Cauliflower,Vegetable,21,1.7,3.6,0.6,5.2,5.5,38,0.08,0.18,0.06
2920,Whole Sausage,Meat,145,23.6,0.7,11.4,0.1,0.4,69,1.18,0.03,1.14
2921,Glazed Soda,Beverage,12,0.5,3.3,0.2,0.0,9.6,36,0.03,0.16,0.02
2922,Glazed Oats,Grain,319,10.2,49.6,7.5,2.2,1.6,4,0.51,2.48,0.75
2923,Whole Granola Bar,Snack,531,7.9,66.5,17.4,2.0,28.2,507,0.4,3.33,1.74
2924,Smoked Lentils,Legume,120,7.7,17.1,1.6,5.3,2.2,7,0.39,0.86,0.16
2925,Toasted Soybeans,Legume,116,7.0,27.2,0.7,6.9,0.6,9,0.35,1.36,0.07
2926,Roasted Coffee,Beverage,6,1.0,10.0,0.3,0.8,10.1,17,0.05,0.5,0.03
2927,Crispy Bread,Bakery,268,8.4,38.3,11.2,7.6,19.6,150,0.42,1.91,1.12
2928,Glazed Pineapple,Fruit,48,0.3,20.1,0.6,5.1,14.4,5,0.01,1.01,0.06
2929,Crispy Chickpeas,Legume,121,9.8,15.4,1.1,10.7,2.2,8,0.49,0.77,0.11
2930,Whole Energy Drink,Beverage,41,0.3,18.0,0.6,0.4,13.0,34,0.01,0.9,0.06
2931,Toasted Apple,Fruit,81,1.1,22.2,0.5,3.1,8.7,1,0.06,1.11,0.05
2932,Whole Broccoli,Vegetable,58,1.7,8.9,0.2,2.0,4.3,28,0.08,0.45,0.02
2933,Roasted Walnuts,Nut/Seed,537,20.1,15.7,55.4,9.4,7.2,6,1.01,0.78,5.54
2934,Organic Navy Beans,Legume,170,7.6,18.7,1.0,10.1,1.9,7,0.38,0.93,0.1
2935,Smoked Kidney Beans,Legume,149,10.4,15.3,0.6,9.5,1.2,12,0.52,0.77,0.06
2936,Hearty Zucchini,Vegetable,23,2.8,8.3,0.6,4.0,4.5,10,0.14,0.42,0.06
2937,Crispy Cream,Dairy,248,7.0,33.1,22.4,0.2,29.4,125,0.35,1.66,2.24
2938,Whole Pinto Beans,Legume,175,11.4,26.0,2.3,11.1,1.4,2,0.57,1.3,0.23
2939,Golden Cod,Fish,151,27.1,0.4,10.2,0.2,0.2,94,1.35,0.02,1.02
2940,Spiced Apple Juice,Beverage,39,1.4,15.5,0.2,0.2,14.6,17,0.07,0.78,0.02
2941,Hearty Potato Chips,Snack,427,7.1,51.9,17.0,4.8,10.5,834,0.35,2.59,1.7
2942,Toasted Pumpkin Seeds,Nut/Seed,662,12.2,18.7,54.3,10.4,4.9,6,0.61,0.93,5.43
2943,Roasted Pepper,Vegetable,37,2.2,10.0,0.2,4.4,2.1,16,0.11,0.5,0.02
2944,Hearty Ham,Meat,128,22.6,0.8,9.8,0.1,0.3,75,1.13,0.04,0.98
2945,Hearty Peanuts,Nut/Seed,561,17.6,7.6,59.7,6.2,6.3,9,0.88,0.38,5.97
2946,Zesty Turkey,Meat,216,26.5,1.0,6.8,0.1,0.3,74,1.32,0.05,0.68
2947,Smoked Millet,Grain,333,7.4,52.2,3.8,5.4,3.1,6,0.37,2.61,0.38
2948,Toasted Orange,Fruit,48,1.3,11.5,0.7,3.1,6.0,4,0.07,0.57,0.07
2949,Crispy Bagel,Bakery,412,7.7,47.1,4.4,4.0,17.4,382,0.39,2.35,0.44
2950,Grilled Kale,Vegetable,54,1.4,7.7,0.1,1.6,4.5,35,0.07,0.39,0.01
2951,Hearty Salad Dressing,Condiment,7,3.8,4.8,28.6,0.9,13.6,2136,0.19,0.24,2.86
2952,Hearty Cornmeal,Grain,267,11.6,60.0,2.7,10.6,4.8,6,0.58,3.0,0.27
2953,Glazed Pepper,Vegetable,38,1.2,10.3,0.6,3.6,3.5,30,0.06,0.52,0.06
2954,Golden Couscous,Grain,252,8.4,61.0,4.3,4.6,4.5,4,0.42,3.05,0.43
2955,Organic Zucchini,Vegetable,53,0.8,7.6,0.2,3.2,3.8,7,0.04,0.38,0.02
2956,Smoked Muffin,Bakery,317,6.1,43.9,14.2,7.4,23.4,295,0.3,2.19,1.42
2957,Toasted Water,Beverage,14,1.2,8.7,1.0,0.2,2.8,45,0.06,0.43,0.1
2958,Spiced Cashews,Nut/Seed,578,23.0,25.0,62.5,7.0,4.4,6,1.15,1.25,6.25
2959,Grilled Black Beans,Legume,133,9.3,18.6,2.6,5.2,1.8,14,0.47,0.93,0.26
2960,Tender Ham,Meat,295,17.0,1.4,5.7,0.2,0.3,87,0.85,0.07,0.57
2961,Roasted Hot Sauce,Condiment,178,4.8,14.6,8.3,2.2,22.2,2333,0.24,0.73,0.83
2962,Fresh Mayonnaise,Condiment,347,3.4,3.1,43.0,2.5,10.3,2161,0.17,0.15,4.3
2963,Smoked Ketchup,Condiment,185,3.6,1.2,34.2,1.9,7.6,2097,0.18,0.06,3.42
2964,Tender Coffee,Beverage,62,0.5,17.3,0.5,0.6,3.4,60,0.03,0.86,0.05
2965,Whole Pumpkin Seeds,Nut/Seed,621,21.2,8.3,45.8,6.5,2.9,5,1.06,0.42,4.58
2966,Zesty Croissant,Bakery,352,10.7,64.1,15.9,2.8,22.8,622,0.53,3.2,1.59
2967,Hearty Trout,Fish,208,24.6,0.1,7.2,0.2,0.0,104,1.23,0.01,0.72
2968,Smoked Zucchini,Vegetable,45,2.6,4.3,0.5,4.0,5.8,12,0.13,0.21,0.05
2969,Creamy Trout,Fish,185,29.2,0.2,13.7,0.2,0.2,108,1.46,0.01,1.37
2970,Golden Farro,Grain,339,8.3,57.6,7.0,5.0,1.7,8,0.42,2.88,0.7
2971,Crispy Milk,Dairy,290,14.3,35.0,28.1,0.0,23.7,32,0.72,1.75,2.81
2972,Creamy Spinach,Vegetable,44,0.7,4.0,0.1,4.9,1.7,26,0.03,0.2,0.01
2973,Spiced Bagel,Bakery,293,11.3,50.3,14.1,3.8,22.2,690,0.57,2.51,1.41
2974,Hearty Croissant,Bakery,318,10.6,38.9,14.0,7.1,4.3,546,0.53,1.94,1.4
2975,Whole Mustard,Condiment,344,1.1,27.9,24.4,1.1,4.5,1861,0.06,1.4,2.44
2976,Whole Turkey,Meat,150,23.8,0.2,15.5,0.0,0.4,84,1.19,0.01,1.55
2977,Golden Kefir,Dairy,151,9.7,10.7,24.7,0.1,6.2,783,0.48,0.53,2.47
2978,Creamy Bread,Bakery,240,11.1,67.8,8.3,6.5,4.0,214,0.55,3.39,0.83
2979,Grilled Apple,Fruit,54,1.2,21.2,0.1,5.2,11.8,1,0.06,1.06,0.01
2980,Golden Salad Dressing,Condiment,315,2.4,24.1,35.1,1.3,17.0,1367,0.12,1.21,3.51
2981,Whole Broccoli,Vegetable,33,1.3,9.9,0.3,2.6,1.2,29,0.07,0.49,0.03
2982,Creamy Ketchup,Condiment,303,0.8,6.4,10.6,2.6,9.7,1218,0.04,0.32,1.06
2983,Grilled Orange,Fruit,65,0.5,15.0,0.4,5.3,8.9,5,0.03,0.75,0.04
2984,Zesty Peanuts,Nut/Seed,627,16.8,17.3,45.2,13.0,2.0,0,0.84,0.86,4.52
2985,Golden Iced Tea,Beverage,19,0.3,11.4,0.9,0.2,7.1,37,0.01,0.57,0.09
2986,Whole Barley,Grain,241,9.5,58.2,6.7,2.9,4.1,8,0.47,2.91,0.67
2987,Glazed Ham,Meat,195,26.2,1.2,6.6,0.1,0.3,87,1.31,0.06,0.66
2988,Fresh Mackerel,Fish,147,28.9,1.0,8.2,0.0,0.2,66,1.44,0.05,0.82
2989,Roasted Peanuts,Nut/Seed,621,21.6,12.1,60.0,8.5,2.5,7,1.08,0.6,6.0
2990,Whole Potato Chips,Snack,366,7.9,56.7,28.8,4.1,25.2,350,0.4,2.83,2.88
2991,Whole Almonds,Nut/Seed,649,20.8,5.4,50.2,13.1,7.2,10,1.04,0.27,5.02
2992,Glazed Tuna,Fish,105,23.8,0.1,2.9,0.0,0.3,78,1.19,0.01,0.29
2993,Golden Shrimp,Fish,106,23.1,0.1,7.2,0.0,0.4,50,1.16,0.01,0.72
2994,Hearty Sunflower Seeds,Nut/Seed,574,17.7,20.1,46.5,10.3,6.5,2,0.89,1.01,4.65
2995,Toasted Water,Beverage,70,0.9,15.3,0.2,0.7,14.6,36,0.04,0.77,0.02
2996,Toasted Pumpkin Seeds,Nut/Seed,630,16.9,12.6,64.4,12.4,5.1,5,0.84,0.63,6.44
2997,Organic Potato Chips,Snack,554,9.8,63.3,18.8,5.2,32.8,392,0.49,3.17,1.88
2998,Roasted Banana,Fruit,87,0.9,11.1,0.7,3.3,15.4,0,0.04,0.55,0.07
2999,Crispy Turkey,Meat,275,27.6,1.2,20.2,0.2,0.1,72,1.38,0.06,2.02
3000,Organic Chicken Breast,Meat,184,26.7,1.4,8.4,0.0,0.4,53,1.33,0.07,0.84
3001,Golden Cream,Dairy,178,14.7,31.7,18.0,0.1,22.7,347,0.73,1.58,1.8
3002,Toasted Soybeans,Legume,179,12.0,15.1,2.3,6.8,1.1,3,0.6,0.76,0.23
3003,Hearty Milk,Dairy,215,17.6,5.8,15.4,0.1,15.8,717,0.88,0.29,1.54
3004,Grilled Tuna,Fish,102,24.9,0.6,5.9,0.1,0.3,80,1.24,0.03,0.59
3005,Golden Granola Bar,Snack,370,4.7,57.1,28.6,4.8,16.7,483,0.24,2.85,2.86
3006,Roasted Potato Chips,Snack,521,6.1,68.8,34.8,3.8,15.9,376,0.3,3.44,3.48
3007,Glazed Iced Tea,Beverage,33,0.5,8.0,0.1,0.4,16.4,23,0.03,0.4,0.01
3008,Roasted Kidney Beans,Legume,114,8.9,27.2,2.9,12.0,0.8,1,0.45,1.36,0.29
3009,Smoked Sausage,Meat,256,18.8,0.4,21.4,0.2,0.4,54,0.94,0.02,2.14
3010,Creamy Barley,Grain,340,6.9,50.0,6.6,5.3,3.5,1,0.35,2.5,0.66
3011,Roasted Croissant,Bakery,309,9.1,67.1,10.7,3.9,9.3,545,0.45,3.35,1.07
3012,Hearty Mackerel,Fish,178,18.0,0.8,5.1,0.0,0.3,66,0.9,0.04,0.51
3013,Toasted Broccoli,Vegetable,33,1.3,4.0,0.1,3.0,5.5,36,0.07,0.2,0.01
3014,Smoked Chickpeas,Legume,163,9.2,20.3,2.2,5.4,2.5,12,0.46,1.02,0.22
3015,Glazed Bulgur,Grain,275,9.6,47.8,3.7,9.1,5.0,5,0.48,2.39,0.37
3016,Whole Mustard,Condiment,270,2.7,11.9,32.1,0.8,5.4,1522,0.14,0.59,3.21
3017,Smoked Rice,Grain,378,12.5,54.6,4.3,8.0,1.2,2,0.62,2.73,0.43
3018,Roasted Spinach,Vegetable,31,1.2,9.0,0.6,4.3,4.5,28,0.06,0.45,0.06
3019,Organic Salad Dressing,Condiment,280,2.6,9.3,32.2,3.0,6.2,582,0.13,0.47,3.22
3020,Whole Carrot,Vegetable,45,1.1,11.8,0.3,3.6,4.0,26,0.06,0.59,0.03
3021,Fresh Sunflower Seeds,Nut/Seed,619,16.0,14.4,44.7,11.5,3.2,9,0.8,0.72,4.47
3022,Golden Skyr,Dairy,206,9.3,31.6,20.9,0.0,12.9,291,0.47,1.58,2.09
3023,Crispy Pineapple,Fruit,46,0.9,14.9,0.6,2.8,9.9,4,0.04,0.74,0.06
3024,Hearty Shrimp,Fish,151,18.3,0.7,9.7,0.1,0.2,114,0.92,0.03,0.97
3025,Smoked Grape,Fruit,85,0.9,11.1,0.2,5.2,7.1,3,0.04,0.55,0.02
3026,Golden Potato Chips,Snack,463,7.8,62.4,16.6,4.1,17.6,858,0.39,3.12,1.66
3027,Grilled Baguette,Bakery,307,5.6,47.0,15.8,7.2,20.6,584,0.28,2.35,1.58
3028,Glazed Pinto Beans,Legume,167,7.8,22.0,1.8,7.1,1.0,3,0.39,1.1,0.18
3029,Crispy Tuna,Fish,192,18.1,0.6,2.4,0.1,0.4,87,0.91,0.03,0.24
3030,Whole Rice,Grain,349,11.1,50.9,7.7,11.1,1.4,1,0.55,2.54,0.77
3031,Golden Kefir,Dairy,411,6.3,26.6,18.4,0.2,25.9,60,0.32,1.33,1.84
3032,Toasted Donut,Bakery,247,10.3,61.4,3.8,2.2,15.2,520,0.52,3.07,0.38
3033,Grilled Crackers,Snack,431,7.0,68.8,30.2,2.5,15.1,631,0.35,3.44,3.02
3034,Creamy Lamb,Meat,241,29.3,0.1,5.2,0.2,0.3,95,1.47,0.01,0.52
3035,Roasted Shrimp,Fish,104,20.2,0.6,11.3,0.1,0.3,75,1.01,0.03,1.13
3036,Golden Orange Juice,Beverage,3,1.5,17.0,0.8,0.0,17.2,2,0.07,0.85,0.08
3037,Spiced Iced Tea,Beverage,47,0.5,9.7,0.9,0.3,19.8,55,0.03,0.48,0.09
3038,Toasted Soybeans,Legume,135,8.2,25.5,0.9,6.3,0.9,15,0.41,1.27,0.09
3039,Tender Water,Beverage,36,1.4,17.8,0.1,0.8,14.8,7,0.07,0.89,0.01
3040,Golden Soybeans,Legume,137,7.0,20.3,1.4,9.2,2.4,7,0.35,1.02,0.14
3041,Hearty Bagel,Bakery,352,10.5,58.3,14.2,7.7,8.7,380,0.53,2.92,1.42
3042,Creamy Cod,Fish,175,21.8,0.8,10.2,0.0,0.4,61,1.09,0.04,1.02
3043,Hearty Pretzels,Snack,484,5.9,41.7,18.3,4.1,29.2,885,0.3,2.08,1.83
3044,Tender Apple,Fruit,66,1.1,22.1,0.5,2.5,5.3,2,0.06,1.1,0.05
3045,Spiced Cucumber,Vegetable,23,1.8,8.6,0.3,1.6,4.7,14,0.09,0.43,0.03
3046,Creamy Orange,Fruit,66,1.5,22.8,0.7,1.5,11.8,2,0.07,1.14,0.07
3047,Grilled Bread,Bakery,340,10.8,55.2,10.6,3.8,15.7,642,0.54,2.76,1.06
3048,Spiced Mayonnaise,Condiment,29,4.9,14.5,44.9,2.9,20.1,882,0.25,0.72,4.49
3049,Crispy Cheese,Dairy,181,15.6,23.0,27.4,0.1,5.4,164,0.78,1.15,2.74
3050,Golden Soybeans,Legume,154,7.1,28.3,2.0,11.6,1.9,13,0.35,1.42,0.2
3051,Grilled Muffin,Bakery,332,10.9,67.8,12.5,5.0,21.6,332,0.55,3.39,1.25
3052,Roasted Pistachios,Nut/Seed,587,14.6,19.7,54.5,7.0,5.0,9,0.73,0.98,5.45
3053,Glazed Bread,Bakery,301,11.3,65.7,8.6,4.5,22.4,530,0.57,3.29,0.86
3054,Grilled Grape,Fruit,31,0.3,12.0,0.5,3.8,14.2,4,0.01,0.6,0.05
3055,Organic Coffee,Beverage,34,0.1,1.1,0.3,0.9,4.4,34,0.01,0.06,0.03
3056,Zesty Pretzels,Snack,395,6.2,65.3,23.2,5.7,29.3,785,0.31,3.26,2.32
3057,Organic Baguette,Bakery,269,5.7,59.2,12.3,2.0,14.0,195,0.29,2.96,1.23
3058,Tender Iced Tea,Beverage,73,0.5,9.6,0.7,0.9,1.7,5,0.03,0.48,0.07
3059,Grilled Ketchup,Condiment,395,3.5,13.8,21.5,0.3,19.0,1242,0.17,0.69,2.15
3060,Whole Banana,Fruit,86,0.8,24.4,0.1,3.1,11.5,2,0.04,1.22,0.01
3061,Fresh Soybeans,Legume,114,11.0,26.7,1.7,10.1,2.1,10,0.55,1.33,0.17
3062,Glazed Salad Dressing,Condiment,242,3.2,15.4,39.6,1.7,14.0,995,0.16,0.77,3.96
3063,Glazed Zucchini,Vegetable,32,1.5,3.8,0.4,4.1,3.4,12,0.07,0.19,0.04
3064,Toasted Orange,Fruit,55,0.5,13.6,0.2,5.8,9.9,2,0.03,0.68,0.02
3065,Grilled Walnuts,Nut/Seed,619,12.7,7.8,56.9,12.9,1.9,4,0.64,0.39,5.69
3066,Roasted Cream,Dairy,116,14.8,3.1,29.7,0.1,1.0,682,0.74,0.15,2.97
3067,Tender Peach,Fruit,53,0.5,9.3,0.2,2.2,13.9,3,0.03,0.47,0.02
3068,Golden Yogurt,Dairy,88,20.1,19.2,19.0,0.1,19.2,422,1.01,0.96,1.9
3069,Fresh Bagel,Bakery,244,8.1,53.0,3.3,3.3,4.2,382,0.4,2.65,0.33
3070,Fresh Peas,Legume,132,7.2,22.7,2.1,6.2,1.4,12,0.36,1.14,0.21
3071,Spiced Chicken Breast,Meat,161,23.0,0.3,13.7,0.1,0.4,78,1.15,0.01,1.37
3072,Fresh Hot Sauce,Condiment,290,3.0,28.9,22.1,0.3,20.4,257,0.15,1.44,2.21
3073,Crispy Barley,Grain,338,9.3,72.8,6.0,4.6,3.2,6,0.47,3.64,0.6
3074,Organic Wheat Pasta,Grain,297,10.2,70.3,6.8,2.0,0.8,4,0.51,3.51,0.68
3075,Glazed Cashews,Nut/Seed,669,23.5,15.9,62.2,13.0,5.2,6,1.18,0.8,6.22
3076,Smoked Potato Chips,Snack,549,6.3,65.4,17.4,2.7,23.8,462,0.32,3.27,1.74
3077,Smoked Lentils,Legume,133,8.9,17.1,2.1,11.6,1.1,12,0.45,0.86,0.21
3078,Hearty Pear,Fruit,50,0.7,7.3,0.5,4.1,16.9,1,0.03,0.36,0.05
3079,Toasted Spinach,Vegetable,21,1.6,10.0,0.3,4.7,5.6,14,0.08,0.5,0.03
3080,Hearty Soy Sauce,Condiment,35,0.7,9.0,34.2,2.9,1.1,631,0.03,0.45,3.42
3081,Crispy Ham,Meat,266,26.0,1.4,9.3,0.2,0.3,95,1.3,0.07,0.93
3082,Smoked Pumpkin Seeds,Nut/Seed,642,14.8,11.2,48.2,10.3,3.4,4,0.74,0.56,4.82
3083,Spiced Granola Bar,Snack,466,4.7,55.8,15.6,4.4,12.7,753,0.24,2.79,1.56
3084,Grilled Skyr,Dairy,193,26.7,2.9,9.3,0.1,30.0,703,1.33,0.14,0.93
3085,Grilled Energy Drink,Beverage,32,1.3,10.5,0.3,0.4,6.3,57,0.07,0.53,0.03
3086,Zesty Pinto Beans,Legume,141,7.2,23.2,2.2,11.3,1.8,2,0.36,1.16,0.22
3087,Zesty Cheese,Dairy,53,22.0,8.3,35.0,0.1,6.2,796,1.1,0.42,3.5
3088,Roasted BBQ Sauce,Condiment,204,1.3,7.3,41.9,0.0,16.7,731,0.07,0.36,4.19
3089,Roasted Trout,Fish,158,24.0,0.0,4.9,0.1,0.1,96,1.2,0.0,0.49
3090,Tender Chicken Breast,Meat,135,21.2,1.3,16.0,0.0,0.0,60,1.06,0.07,1.6
3091,Spiced Pistachios,Nut/Seed,596,21.3,23.1,62.9,11.9,4.0,3,1.06,1.16,6.29
3092,Toasted Donut,Bakery,353,8.4,35.5,17.5,1.4,12.3,639,0.42,1.77,1.75
